"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000140379","BCL2A1",1.14399565272813,0.392994866351489,3.25660202733657,0.0711363926967789,0.28071246915125,0
"ENSG00000141447","OSBPL1A",-0.706838836859593,5.30716148057605,3.25581808690057,0.0711704147015152,0.280715762533349,0
"ENSG00000169118","CSNK1G1",0.51734091040602,4.70201081975748,3.25604077859117,0.0711607483965287,0.280715762533349,0
"ENSG00000128886","ELL3",-1.07200838385678,0.173346813299927,3.25511662619827,0.0712008719726038,0.280770431505953,0
"ENSG00000186466","AQP7P1",-1.21883156066417,-0.126954594765478,3.25463990127091,0.0712215792365538,0.280786636202466,0
"ENSG00000122986","HVCN1",0.97339826924544,1.04586685688842,3.25135649582236,0.0713643742947915,0.281191148161016,0
"ENSG00000154814","OXNAD1",-0.610568638600423,4.09064739947896,3.25113428756482,0.0713740491933205,0.281191148161016,0
"ENSG00000186567","CEACAM19",0.715039183451023,5.27425923942875,3.25144569303082,0.0713604910633265,0.281191148161016,0
"ENSG00000171858","RPS21",-0.53453922592779,9.04453569249597,3.24994767060429,0.0714257380351787,0.281263782667858,0
"ENSG00000231203","KRT8P10",-0.751969007791626,1.45108660874451,3.24998708782315,0.0714240203835159,0.281263782667858,0
"ENSG00000267986","",1.84480465024968,-0.268541649451753,3.24936832543644,0.0714509887897547,0.281297737341466,0
"ENSG00000100605","ITPK1",-0.443255341955259,5.37073045370456,3.24598602337621,0.0715985975014827,0.281635121732915,0
"ENSG00000143344","RGL1",0.575234263053391,5.57426422481758,3.24634377450236,0.0715829692627671,0.281635121732915,0
"ENSG00000170631","ZNF16",-0.437177353180903,3.81731356903148,3.2469685544416,0.071555684727015,0.281635121732915,0
"ENSG00000220804","LINC01881",-0.980431111636157,1.44072045570793,3.2458788905525,0.0716032782747099,0.281635121732915,0
"ENSG00000246366","LACTB2-AS1",-1.07388521889923,2.23801824676231,3.24498515206454,0.071642339662222,0.281723258964624,0
"ENSG00000174326","SLC16A11",1.18163955000053,0.00197294141704209,3.24291084751599,0.0717330864628797,0.281883536281658,0
"ENSG00000233741","RPL27P7",1.95974084521396,-0.901639020264821,3.24307920428911,0.0717257165883261,0.281883536281658,0
"ENSG00000271156","",0.815165389340886,2.10831159412192,3.24326929345128,0.071717396346655,0.281883536281658,0
"ENSG00000166323","C11orf65",-0.694520167623265,1.58268594143897,3.24112597942835,0.0718112696059618,0.282058691450267,0
"ENSG00000233268","",2.88934736090523,-0.969774598539311,3.24103610287281,0.0718152089121192,0.282058691450267,0
"ENSG00000241081","RPL22P2",1.25792416042292,-0.143401348578218,3.24067930761682,0.0718308495999333,0.282058691450267,0
"ENSG00000249876","",1.82307927041194,-0.390665767583584,3.24037135972724,0.0718443519216883,0.282058691450267,0
