"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","1*H441_SUB -1*SALI"
"ENSG00000106258","CYP3A5",0.443445373146885,1.60773403376969,1.33080760141339,0.248661595478027,0.525947298037897,0
"ENSG00000170871","KIAA0232",-0.260831723150218,6.08349581487859,1.33078692687777,0.248665270931466,0.525947298037897,0
"ENSG00000236848","RPL23AP95",0.622703557216562,0.255522175009349,1.33068341532794,0.248683673887503,0.525947298037897,0
"ENSG00000175600","SUGCT",0.435748380535436,0.367244297068572,1.33040863803747,0.248732533672786,0.52597003673231,0
"ENSG00000115271","GCA",0.386602247838805,5.35924177775666,1.32979810217052,0.248841138788178,0.526119086635176,0
"ENSG00000049245","VAMP3",-0.388526374342428,6.76149441576255,1.32912936915734,0.248960162970855,0.52629011630016,0
"ENSG00000229920","RPS4XP5",0.992814578707833,0.397659440912774,1.32881806183861,0.249015594674594,0.526326682649119,0
"ENSG00000124596","OARD1",-0.280859288685655,5.64089606384515,1.32763555722555,0.249226290547141,0.526530118189445,0
"ENSG00000196586","MYO6",-0.496569458766186,10.2216573137951,1.32774455488101,0.249206860464909,0.526530118189445,0
"ENSG00000224631","RPS27AP16",-0.39194728330438,4.6840120434854,1.32766733945785,0.249220624807965,0.526530118189445,0
"ENSG00000224727","FCF1P7",-0.946715698698352,1.80992663735115,1.32730560731032,0.24928511922146,0.526573800963359,0
"ENSG00000148362","PAXX",-0.460021239059951,7.09756040103404,1.32708932189056,0.249323691231501,0.526574688045474,0
"ENSG00000101049","SGK2",0.574633933485772,0.798559171673161,1.32675371400082,0.249383557510452,0.526620541731833,0
"ENSG00000179101","H3P47",0.643964142437814,0.596423556447718,1.32637959914804,0.249450313492789,0.526680928075182,0
"ENSG00000146909","NOM1",-0.281785799011301,6.59048281272192,1.32527842018315,0.249646931878275,0.526854274278892,0
"ENSG00000162813","BPNT1",0.363272357742408,5.69297280027547,1.32543072811045,0.249619725580661,0.526854274278892,0
"ENSG00000242861","",0.411941111030672,5.20521203057352,1.32536236677704,0.249631936306213,0.526854274278892,0
"ENSG00000054267","ARID4B",0.42604545558604,7.5467447721752,1.32420519852707,0.249838741268616,0.527157752890802,0
"ENSG00000075785","RAB7A",-0.362342373830011,8.20284116739335,1.32340593741594,0.249981705018859,0.527157752890802,0
"ENSG00000198218","QRICH1",0.253284886317424,6.69275100449878,1.32355028619116,0.249955877947202,0.527157752890802,0
"ENSG00000271614","ATP2B1-AS1",-0.458778372114932,1.2801972598547,1.3238011582696,0.249910999371829,0.527157752890802,0
"ENSG00000272556","GTF2IP13",0.738122531240871,0.717475228976298,1.32343920343152,0.249975752729656,0.527157752890802,0
"ENSG00000071894","CPSF1",0.312833001894785,8.17968377790462,1.32200396547138,0.250232718013999,0.52752588575366,0
"ENSG00000175193","PARL",-0.247386171571121,6.73824492962168,1.32213644542875,0.250208985207986,0.52752588575366,0
"ENSG00000101945","SUV39H1",0.321031608607503,3.75037506667587,1.32103785269564,0.250405873505786,0.527551617825979,0
"ENSG00000110619","CARS1",0.23768085568972,7.61159081761721,1.32098881741927,0.250414665971661,0.527551617825979,0
"ENSG00000119227","PIGZ",-0.401949893982015,2.81129223727807,1.32075437619648,0.250456708625417,0.527551617825979,0
"ENSG00000125818","PSMF1",-0.382541567149399,5.58295300306417,1.32108623784235,0.250397197985249,0.527551617825979,0
"ENSG00000166340","TPP1",-0.3636485341706,6.32396790103937,1.32064577716644,0.250476186767662,0.527551617825979,0
"ENSG00000235499","",0.711409863977994,0.0197132417146859,1.32023039169488,0.250550706770707,0.527551617825979,0
"ENSG00000252311","RNU1-103P",-0.62424923758854,0.850293455174386,1.32168281838271,0.250290260604501,0.527551617825979,0
"ENSG00000259158","ADAM20P1",-0.58670720885516,0.427003387408029,1.3204010398951,0.250520089253727,0.527551617825979,0
"ENSG00000073169","SELENOO",-0.385777378713461,6.69870545363693,1.31923465044905,0.250729453188359,0.527784951570738,0
"ENSG00000162377","COA7",-0.44908857250171,4.03364567588726,1.31918703986118,0.250738003727672,0.527784951570738,0
"ENSG00000140320","BAHD1",-0.254477598695106,5.45548863886712,1.31848529937412,0.250864073087947,0.527929715109675,0
"ENSG00000148835","TAF5",-0.331085556632182,3.21913624119062,1.31816563071056,0.250921528120524,0.527929715109675,0
"ENSG00000215021","PHB2",-0.312465460396477,7.75355125720289,1.31827847446449,0.250901244521188,0.527929715109675,0
"ENSG00000061794","MRPS35",-0.408438575054987,6.29462276263662,1.31744952256068,0.251050295071578,0.528064404248628,0
"ENSG00000271769",NA,0.583590540462991,0.554363684999644,1.3173840894487,0.25106206496736,0.528064404248628,0
"ENSG00000142798","HSPG2",-0.458607121338929,7.21906192036767,1.3165160355903,0.251218271799829,0.528312446652634,0
"ENSG00000228807","MRPS18CP6",0.98979250588439,-0.248780441828456,1.31623452636688,0.251268955180631,0.528338531292363,0
"ENSG00000107554","DNMBP",0.296250713846591,5.84521333383128,1.31545888156389,0.251408668507613,0.528460153249955,0
"ENSG00000111907","TPD52L1",-0.251816121336817,5.93332000147518,1.31498219822906,0.251494578609946,0.528460153249955,0
"ENSG00000122729","ACO1",-0.354943135336855,5.44916296910198,1.31506160766091,0.251480264568068,0.528460153249955,0
"ENSG00000125743","SNRPD2",-0.35294865765153,7.70302153501069,1.31561987126172,0.251379662331487,0.528460153249955,0
"ENSG00000186184","POLR1D",-0.253188954474369,6.88072532060015,1.31473435259569,0.251539260755605,0.528460153249955,0
"ENSG00000197345","MRPL21",-0.279782321537466,6.68405649705013,1.31463858511037,0.251556528535879,0.528460153249955,0
"ENSG00000134864","GGACT",-0.498410243767092,1.32009001424886,1.31417365537897,0.251640380442222,0.528475430746126,0
"ENSG00000160410","SHKBP1",-0.241402908704713,6.58671936562228,1.31428715875398,0.251619906495016,0.528475430746126,0
"ENSG00000234771","SLC25A25-AS1",0.493388886603601,4.18949878544591,1.31378074602173,0.251711269956704,0.528543883758167,0
"ENSG00000228439",NA,0.50800961160879,0.954908605042689,1.31354552689741,0.251753720413076,0.528552608631164,0
"ENSG00000168092","PAFAH1B2",-0.303790501951619,6.87946660282469,1.31282174036025,0.25188439876331,0.528665357660634,0
"ENSG00000230733","",-0.287074287151664,4.57096232956687,1.31255608239531,0.251932383733015,0.528665357660634,0
"ENSG00000238420","RNU6-437P",-1.19481185007405,0.698538498990952,1.31239968928971,0.251960637783774,0.528665357660634,0
"ENSG00000252690","",0.714025485675284,0.481733108822875,1.31275945545922,0.251895648083013,0.528665357660634,0
"ENSG00000155868","MED7",-0.244869347066596,4.22752127651181,1.31185211917451,0.252059592736245,0.528749600730971,0
"ENSG00000253333","",0.53157961109502,0.958604095295957,1.31175357092141,0.25207740710113,0.528749600730971,0
"ENSG00000119321","FKBP15",0.254589680367749,5.9901999561658,1.31128223648657,0.252162630653664,0.528767643312348,0
"ENSG00000184361","SPATA32",0.471977050325472,0.988124345670518,1.31134591196011,0.252151115210535,0.528767643312348,0
"ENSG00000105393","BABAM1",-0.413396072095783,5.87156812722572,1.31027395923552,0.25234505954493,0.528857274302154,0
"ENSG00000105419","MEIS3",0.64629967929124,0.154970026568085,1.3101989127019,0.252358644294594,0.528857274302154,0
"ENSG00000141933","TPGS1",-0.46969928521799,3.66490370711485,1.31046588868451,0.252310321008985,0.528857274302154,0
"ENSG00000223459","TCAF1P1",-0.928913619168358,0.71655246644013,1.31061035636501,0.252284176758283,0.528857274302154,0
"ENSG00000269501",NA,-0.823465200813573,2.39448474821698,1.3099067868901,0.252411532792145,0.528887805616697,0
"ENSG00000060237","WNK1",-0.38482334501499,7.89476167347039,1.30940816448634,0.252501838351723,0.528936065742361,0
"ENSG00000174943","KCTD13",0.259618057364909,5.90169613529657,1.30935642475646,0.252511211214057,0.528936065742361,0
"ENSG00000231367","LINC02613",0.699736399294142,0.512279406779566,1.30826086796232,0.252709776223766,0.529271673966681,0
"ENSG00000004487","KDM1A",0.281493709929765,7.52956770567657,1.30606644773849,0.253108083272444,0.529906278045043,0
"ENSG00000100124","ANKRD54",-0.278384601660754,6.20785134701704,1.30636713655238,0.253053459921911,0.529906278045043,0
"ENSG00000114786","ABHD14A-ACY1",0.598680408202318,0.0702762079892178,1.30595705588136,0.253127959074842,0.529906278045043,0
"ENSG00000076716","GPC4",0.492239382218158,6.4850205419516,1.30432053626773,0.25342553356222,0.530448773767934,0
"ENSG00000170348","TMED10",-0.47490316759705,7.64346433230459,1.30330402913759,0.253610585544346,0.530755618147545,0
"ENSG00000231313","CLIC1P1",0.833099783497875,0.416641307890058,1.30286387990457,0.253690764931972,0.530822274207858,0
"ENSG00000243789","JMJD7",-0.62564134876536,0.423670805514868,1.30270697244342,0.2537193553796,0.530822274207858,0
"ENSG00000119699","TGFB3",0.444791615827913,2.74246327775134,1.30187314178478,0.253871356008057,0.531059784119915,0
"ENSG00000108666","C17orf75",0.261535374966359,5.4717595099122,1.3014029601772,0.253957115752306,0.531125407014812,0
"ENSG00000272279","",-0.387220226688145,2.12499284427707,1.30127922639891,0.253979690356308,0.531125407014812,0
"ENSG00000188112","C6orf132",0.384872980038313,6.53781274520066,1.30092043461186,0.254045164075738,0.531181844352876,0
"ENSG00000111215","PRR4",0.36019325350991,3.44102436988966,1.30067760949864,0.254089487534939,0.531190981645982,0
"ENSG00000159917","ZNF235",0.420582630428686,2.39399954036052,1.30047483824733,0.254126507158993,0.531190981645982,0
"ENSG00000117151","CTBS",-0.512891547938365,4.46585083805113,1.29964352853955,0.254278347477101,0.531384198977851,0
"ENSG00000141449","GREB1L",-0.342815975358439,4.21176555121225,1.29933655172763,0.254334445620032,0.531384198977851,0
"ENSG00000261338","",0.691313317811965,0.230181200964948,1.2994990265938,0.254304752429675,0.531384198977851,0
"ENSG00000138400","MDH1B",0.564052817639174,0.539984176013815,1.29899730298392,0.254396458988789,0.531400976513478,0
"ENSG00000188342","GTF2F2",-0.30763608812395,4.87634160458439,1.298660842849,0.254457981001129,0.531400976513478,0
"ENSG00000198799","LRIG2",0.30496691812679,5.32146356119977,1.29885172067574,0.254423076585265,0.531400976513478,0
"ENSG00000267474","",-0.860620579232485,0.967991643835317,1.29842409747476,0.254501281068815,0.531410995659876,0
"ENSG00000164070","HSPA4L",0.356419129648884,4.5713575101961,1.29757593062768,0.254656482921901,0.531574225240181,0
"ENSG00000204599","TRIM39",-0.25232081611148,5.30603526692441,1.29764992777557,0.254642937909802,0.531574225240181,0
"ENSG00000160959","LRRC14",-0.237355941205273,5.57989837729912,1.29641172755176,0.254869704546638,0.531858430927229,0
"ENSG00000183666","GUSBP1",0.492446337688194,5.67743607641784,1.29645555270589,0.25486167406887,0.531858430927229,0
"ENSG00000087995","METTL2A",-0.269162361517563,4.93777800178249,1.29527873755298,0.255077420753185,0.532042945299455,0
"ENSG00000088756","ARHGAP28",-0.492404544835697,1.96385523011526,1.2953958013159,0.25505594926228,0.532042945299455,0
"ENSG00000105479","CCDC114",0.377696663651858,4.10336493131842,1.29532956411609,0.255068098020998,0.532042945299455,0
"ENSG00000139163","ETNK1",0.370580734271541,6.63854482009394,1.29477774765521,0.25516933601098,0.532042945299455,0
"ENSG00000154518","ATP5MC3",-0.349851466778714,7.28829954424371,1.29445831547368,0.255227962674083,0.532042945299455,0
"ENSG00000165097","KDM1B",-0.452173413179372,5.66165201625744,1.29457924969282,0.255205765181946,0.532042945299455,0
"ENSG00000237280","",1.01977276013983,-0.0944786140702431,1.29493282433631,0.255140880152369,0.532042945299455,0
"ENSG00000158571","PFKFB1",0.660573457200745,0.247292226208928,1.29419859485628,0.255275642470379,0.532061977858076,0
"ENSG00000232273","FTH1P1",-0.768401333196501,0.00504473134073028,1.29381764496117,0.255345597530348,0.532127425202153,0
"ENSG00000133246","PRAM1",0.75756093500357,1.67354310707818,1.2926481509278,0.255560503151626,0.532297766124551,0
"ENSG00000146670","CDCA5",0.306005977179757,6.35857541945801,1.29268272833249,0.255554146028014,0.532297766124551,0
"ENSG00000182810","DDX28",-0.299503614247921,4.23175760677515,1.29291679238969,0.255511118017797,0.532297766124551,0
"ENSG00000184220","CMSS1",-0.348854344510234,6.23726137286927,1.29253338856942,0.255581603833314,0.532297766124551,0
"ENSG00000107290","SETX",-0.268817086826233,5.60670916842096,1.29193401635457,0.255691841792437,0.532371482751749,0
"ENSG00000132323","ILKAP",-0.328235652076369,6.58544321116957,1.29192150890188,0.255694142817081,0.532371482751749,0
"ENSG00000262180",NA,0.640249668559253,0.144428237075717,1.29141474487191,0.255787394828995,0.532485312734509,0
"ENSG00000215045","GRID2IP",0.400669527687799,2.54063812147583,1.29014490186896,0.256021248809416,0.532891762338645,0
"ENSG00000249379","",-0.777013776653113,-0.067844736322717,1.28984431880348,0.256076642698678,0.532926692178402,0
"ENSG00000125877","ITPA",-0.307995208958924,5.60924515492062,1.28930461309598,0.256176141152606,0.532973032889397,0
"ENSG00000129472","RAB2B",0.372101817404257,5.06572959094932,1.28945627152404,0.256148177063862,0.532973032889397,0
"ENSG00000240750","RN7SL559P",-0.990366538420381,0.791442455460424,1.28872825905491,0.25628244863294,0.533066108945766,0
"ENSG00000270659","",-0.486443885267516,1.03939803757241,1.28864330214597,0.256298123385314,0.533066108945766,0
"ENSG00000095209","TMEM38B",-0.550925537906624,3.95773742297207,1.28793061325652,0.256429662768405,0.533098690394566,0
"ENSG00000155858","LSM11",-0.292111031272595,3.66064562042644,1.28796806911172,0.256422747552458,0.533098690394566,0
"ENSG00000198346","ZNF813",0.273815358818643,4.28114864712302,1.28828976374485,0.256363364765175,0.533098690394566,0
"ENSG00000133027","PEMT",-0.302755513485207,5.82161362976987,1.28762043923124,0.256486936899306,0.533111865245787,0
"ENSG00000147050","KDM6A",0.397109042701962,4.17608226998695,1.28743801366235,0.25652062944364,0.533111865245787,0
"ENSG00000233942","",0.609705012554217,1.64429262114549,1.28726885168066,0.256551877188995,0.533111865245787,0
"ENSG00000100413","POLR3H",-0.253291579358138,5.8818765635757,1.28665250917456,0.256665768237993,0.533268242243081,0
"ENSG00000066855","MTFR1",-0.402976914090721,5.62476351297922,1.28552455412299,0.256874359386579,0.533621298653455,0
"ENSG00000020922","MRE11",0.38137878199549,4.73518843346611,1.28438818682687,0.257084717804745,0.533912743117372,0
"ENSG00000107404","DVL1",-0.22626725065515,8.59862129399806,1.28421552387059,0.257116698881337,0.533912743117372,0
"ENSG00000213366","GSTM2",0.711474247230804,0.0958818391541487,1.28393110884826,0.257169389671373,0.533912743117372,0
"ENSG00000239300","",-0.784957790913683,2.27630767367214,1.28394606098938,0.257166619302451,0.533912743117372,0
"ENSG00000215347","SLC25A5P1",-0.561384345991292,0.538717362326964,1.28365291366292,0.257220941069611,0.533939453849115,0
"ENSG00000064042","LIMCH1",-0.262449696782806,8.77783034142064,1.28297082679785,0.257347390251502,0.533961016273487,0
"ENSG00000164620","RELL2",-0.383120234146394,3.38481746722901,1.2830936786317,0.257324609606873,0.533961016273487,0
"ENSG00000260236","",0.620194079158013,3.17759449444166,1.2830894736483,0.257325389303633,0.533961016273487,0
"ENSG00000226381",NA,0.422470244307733,0.976076163275205,1.2823801587932,0.257456953695798,0.534027784026059,0
"ENSG00000257509","",0.744731958987869,2.2954618919831,1.28241675193323,0.257450164333819,0.534027784026059,0
"ENSG00000167107","ACSF2",-0.27072985324328,7.19701725642488,1.28204627943268,0.257518910706136,0.534076033894228,0
"ENSG00000129636","ITFG1",-0.502898881706443,5.9099876589284,1.28097090583422,0.25771858982072,0.534409852269467,0
"ENSG00000272377",NA,0.612170328998763,0.448570226333884,1.28002047709108,0.25789522795889,0.534695799352351,0
"ENSG00000184612","RPL7P26",-0.576715343071327,1.57806646404311,1.27964461397485,0.25796512376173,0.5347603842234,0
"ENSG00000229638","RPL4P4",-0.268810421366454,5.0249087715394,1.27938286211577,0.258013813168988,0.534780995548637,0
"ENSG00000245910","SNHG6",-0.28229873386793,6.84468257360189,1.27838505648288,0.258199522764304,0.535034306047542,0
"ENSG00000249740","OSMR-AS1",0.525564568325507,1.98613787811554,1.27830968792424,0.258213556918032,0.535034306047542,0
"ENSG00000116641","DOCK7",0.469839570402595,4.66698511516372,1.27737868641907,0.258386993687582,0.535313312350046,0
"ENSG00000010322","NISCH",0.295267320388419,7.60465741094961,1.27680527526916,0.258493886404765,0.53537404264084,0
"ENSG00000228506","",0.539725273764319,3.25333812411668,1.27695450219437,0.258466062934985,0.53537404264084,0
"ENSG00000245149","RNF139-AS1",-0.37321338968472,2.90866942524178,1.27640671776634,0.258568215893935,0.535447639275033,0
"ENSG00000132591","ERAL1",-0.254029829657244,7.061395455098,1.27615630427801,0.258614930591063,0.535464037206399,0
"ENSG00000224066","",0.597770803353759,0.488970340773206,1.27499249636122,0.258832176216965,0.535833462748846,0
"ENSG00000179859","RNF227",-0.39398060976423,1.82756351045372,1.27389930566016,0.259036445424932,0.53617591777968,0
"ENSG00000135245","HILPDA",-0.384934475012426,5.11180191861754,1.27331320521754,0.259146043883439,0.536322341832242,0
"ENSG00000187866","FAM122A",-0.488297656509732,3.81275685173004,1.27283743300347,0.259235053576383,0.536345706709824,0
"ENSG00000230979","",-0.536529732344795,2.59159646611343,1.27285142646778,0.259232435073892,0.536345706709824,0
"ENSG00000058799","YIPF1",-0.245285259134327,5.20097598289577,1.27253359887926,0.259291916072114,0.536382947486109,0
"ENSG00000114353","GNAI2",0.260167956750883,7.80834237891409,1.27193968263496,0.259403111940493,0.536487553562246,0
"ENSG00000221978","CCNL2",0.335756327820317,10.0229259384151,1.27184831182672,0.259420224059878,0.536487553562246,0
"ENSG00000173402","DAG1",-0.43275316041428,5.99434409340729,1.27050017460925,0.25967286846118,0.536929577603176,0
"ENSG00000147586","MRPS28",-0.311268021041753,4.14473353132021,1.26977568744395,0.259808764995756,0.537130104025079,0
"ENSG00000223187",NA,-0.897024261699431,0.0153583544637281,1.26914067156977,0.259927951234765,0.537215570970684,0
"ENSG00000237753","",-0.410685845438237,2.7137411947405,1.26917065509102,0.259922322100545,0.537215570970684,0
"ENSG00000065534","MYLK",0.448796211918323,2.95714138114575,1.2685209338451,0.260044335171206,0.537375642166939,0
"ENSG00000127955","GNAI1",-0.597434414811277,4.09602128834261,1.26754345306853,0.260228032769418,0.537674746749027,0
"ENSG00000072501","SMC1A",0.267583939520019,6.05192366222644,1.26690484851118,0.260348132252723,0.537842377092064,0
"ENSG00000198431","TXNRD1",0.506430302958725,9.13546148909093,1.26563164918036,0.260587782005315,0.538200218121276,0
"ENSG00000254165","",0.379979344339774,2.89598579403849,1.26557029377921,0.260599337610816,0.538200218121276,0
"ENSG00000130810","PPAN",-0.45167534600286,3.25937013763538,1.26478187531378,0.260747883925781,0.538345892886107,0
"ENSG00000198835","GJC2",0.575850006630974,0.113007855802302,1.26482815675628,0.260739161119185,0.538345892886107,0
"ENSG00000136942","RPL35",-0.320073898620288,9.59985645439669,1.26428984572586,0.260840640615701,0.53845685339185,0
"ENSG00000064313","TAF2",0.325274908684721,5.95563307490019,1.26372177818662,0.260947782711083,0.538473337973244,0
"ENSG00000171817","ZNF540",-0.371249784824,2.34613533469088,1.26362697544334,0.260965668577237,0.538473337973244,0
"ENSG00000196961","AP2A1",-0.274655497064549,6.74213713006302,1.26372333707291,0.26094748861803,0.538473337973244,0
"ENSG00000027001","MIPEP",-0.406750229842234,3.27840859197611,1.26267189496123,0.261145942651199,0.538523278122195,0
"ENSG00000167524","RSKR",0.502080565010734,1.44923076852624,1.26272385789891,0.261136130535142,0.538523278122195,0
"ENSG00000198039","ZNF273",0.371990565900667,3.24637258042069,1.26312514006157,0.261060372158505,0.538523278122195,0
"ENSG00000198339",NA,-0.41073108729941,1.36795111458262,1.2629793061414,0.261087901109156,0.538523278122195,0
"ENSG00000094914","AAAS",-0.270837340485555,7.00998031071495,1.2620827382722,0.261257224554056,0.538652509282363,0
"ENSG00000228474","OST4",-0.376938695033577,6.28176728102408,1.2619269248156,0.2612866649504,0.538652509282363,0
"ENSG00000255561","FDXACB1",0.413349096226481,1.46908547536236,1.26162397485826,0.261343918032259,0.53869007716267,0
"ENSG00000093167","LRRFIP2",0.212252649975849,5.9629122788426,1.25880225029423,0.261877930071698,0.538911116086483,0
"ENSG00000115827","DCAF17",-0.334862615327428,4.67012753157589,1.25889697839168,0.261859980824664,0.538911116086483,0
"ENSG00000164597","COG5",-0.388016977982429,6.23593954393719,1.2586812233977,0.26190086468128,0.538911116086483,0
"ENSG00000175773","ZBTB44-DT",0.460141689107943,0.719493836679538,1.25869272964158,0.261898684139726,0.538911116086483,0
"ENSG00000183431","SF3A3",-0.211906145329258,7.40514056918237,1.2591888419836,0.261804687585744,0.538911116086483,0
"ENSG00000231609","",0.579401573410082,1.33869807326978,1.26032013196389,0.261590502678624,0.538911116086483,0
"ENSG00000232295","",-0.58986841164409,0.52194793465802,1.25890442478663,0.261858569933281,0.538911116086483,0
"ENSG00000237719","",0.655277500515773,0.366861207275015,1.26084432251182,0.261491332358659,0.538911116086483,0
"ENSG00000254004","ZNF260",0.302690267816614,4.7705692147491,1.2601822929879,0.261616587836443,0.538911116086483,0
"ENSG00000258725","PRC1-AS1",0.730256179484022,0.479734947583526,1.25964459722383,0.261718374200982,0.538911116086483,0
"ENSG00000268518","",0.708282823348483,2.33168163017022,1.26004230198962,0.261643083551408,0.538911116086483,0
"ENSG00000272944","",-0.577731939706949,0.553173638561334,1.25858181272788,0.261919704876694,0.538911116086483,0
"ENSG00000089916","GPATCH2L",0.213919265230863,6.02411114067878,1.25741455085434,0.262141048774145,0.539251321986693,0
"ENSG00000102796","DHRS12",0.263082808160028,4.37938515798816,1.25729784741169,0.262163191604891,0.539251321986693,0
"ENSG00000143761","ARF1",-0.349645506168842,9.34227009795784,1.25640113870962,0.26233340684026,0.539484402360207,0
"ENSG00000236778","INTS6-AS1",0.653017059764688,1.25075512663419,1.25628911475597,0.26235468110721,0.539484402360207,0
"ENSG00000163659","TIPARP",-0.476116555795327,6.41162227075323,1.25595992488015,0.262417209349095,0.539532596966514,0
"ENSG00000236308","",-0.702688478339909,1.50584986254737,1.25554833692495,0.262495414772867,0.539613004869692,0
"ENSG00000151503","NCAPD3",0.399019510157055,5.93228177015295,1.25477035136877,0.262643318048306,0.539708629240345,0
"ENSG00000158623","COPG2",-0.22264750382204,5.31376621310644,1.25427549313417,0.262737449635261,0.539708629240345,0
"ENSG00000198276","UCKL1",0.341377857599716,6.15142758647872,1.25439184542754,0.262715313419535,0.539708629240345,0
"ENSG00000204344","STK19",-0.270165266938273,4.97252600253653,1.25475141925084,0.262646918532563,0.539708629240345,0
"ENSG00000257433","",-0.44347897940038,1.06440892416129,1.25464165325221,0.262667794886841,0.539708629240345,0
"ENSG00000231185","SPRY4-AS1",0.509220171953759,1.66606975280234,1.25378858834457,0.262830109188758,0.539818626045124,0
"ENSG00000114686","MRPL3",-0.446496435167468,7.30530986208326,1.25287726403177,0.263003646165852,0.540094677039292,0
"ENSG00000131437","KIF3A",-0.432878610998922,5.06719986720053,1.25259647112278,0.263057144211841,0.540124175009198,0
"ENSG00000163866","SMIM12",-0.287480314990088,4.79232847347821,1.25230554543425,0.263112587053846,0.540157656777804,0
"ENSG00000182197","EXT1",0.329091071560932,7.16053831687771,1.25208647457655,0.263154345815269,0.540163039997375,0
"ENSG00000130226","DPP6",0.718601702301509,0.59278248114434,1.25099401950636,0.263362709847436,0.540349653829986,0
"ENSG00000174460","ZCCHC12",-0.795825696780541,0.0237474606838418,1.25133270540412,0.263298090361232,0.540349653829986,0
"ENSG00000238279","",0.451217895193464,3.72982171416634,1.25111769702098,0.263339110546574,0.540349653829986,0
"ENSG00000120333","MRPS14",-0.291166576412081,4.81653246071214,1.25011465894723,0.263530579177139,0.540533371051102,0
"ENSG00000130313","PGLS",-0.37583513669967,7.54545972625294,1.25023514903517,0.263507569847389,0.540533371051102,0
"ENSG00000120437","ACAT2",-0.468339455821059,4.83234667711172,1.2491514309566,0.263714611268155,0.540669795710499,0
"ENSG00000125779","PANK2",-0.35352513092528,4.71698578294875,1.24934019986028,0.263678532949809,0.540669795710499,0
"ENSG00000248309","MEF2C-AS1",0.490416047371932,1.06373174580279,1.24955966088665,0.263636596328386,0.540669795710499,0
"ENSG00000135521","LTV1",-0.253730272251535,5.24073666435365,1.24778866006333,0.263975251866389,0.54112378230505,0
"ENSG00000137563","GGH",0.492772731429671,4.20754658386955,1.24655467052712,0.26421153818189,0.541467265333147,0
"ENSG00000164733","CTSB",0.339724947331888,7.43541835022921,1.24588974681131,0.264338967817327,0.541467265333147,0
"ENSG00000167862","MRPL58",-0.25116124202384,5.49518675428541,1.24599614870398,0.26431857124134,0.541467265333147,0
"ENSG00000269924","",0.633740750785054,1.98994933655748,1.24629801215834,0.264260716553752,0.541467265333147,0
"ENSG00000272482","",-0.448240976704681,0.984497014415236,1.24614659377156,0.264289735202577,0.541467265333147,0
"ENSG00000042286","AIFM2",0.423371938551902,1.72802660004626,1.24375219205091,0.264749138411993,0.541868048024671,0
"ENSG00000100580","TMED8",0.329162329468921,4.68727632549971,1.24387203961033,0.264726120204536,0.541868048024671,0
"ENSG00000147251","DOCK11",-0.591426692572757,4.99385057393435,1.24403749262543,0.264694346993107,0.541868048024671,0
"ENSG00000189159","JPT1",0.334127105660521,8.20839145046882,1.24452560373371,0.264600638894382,0.541868048024671,0
"ENSG00000196743","GM2A",-0.34000959758687,6.03050578744255,1.24364261285556,0.264770186630806,0.541868048024671,0
"ENSG00000237399","PITRM1-AS1",0.46550298883998,0.722434263927464,1.24396475999527,0.264708313813865,0.541868048024671,0
"ENSG00000048140","TSPAN17",-0.221826039296039,6.80606739620553,1.24227761332084,0.265032553294183,0.542014924165619,0
"ENSG00000100568","VTI1B",-0.40557603913034,5.62409226041682,1.24143127346144,0.265195390732534,0.542014924165619,0
"ENSG00000107611","CUBN",0.562907390978429,0.658256497287765,1.24275467208921,0.264940821057904,0.542014924165619,0
"ENSG00000135049","AGTPBP1",-0.345972334708079,4.96955425493593,1.24147785941619,0.265186424268365,0.542014924165619,0
"ENSG00000136280","CCM2",-0.258244466619141,6.25548279313385,1.24177993028592,0.265128293412186,0.542014924165619,0
"ENSG00000159176","CSRP1",0.265275763383121,7.07353197688298,1.24156274847471,0.265170086521564,0.542014924165619,0
"ENSG00000164211","STARD4",-0.409802616207439,6.14049923884474,1.24224981755714,0.265037899277982,0.542014924165619,0
"ENSG00000235016","SEMA3F-AS1",0.514034195913337,2.03107246180522,1.24167717059108,0.265148066823929,0.542014924165619,0
"ENSG00000258130","",0.477652321465724,0.98628858202921,1.24218322802836,0.265050707046394,0.542014924165619,0
"ENSG00000143942","CHAC2",-0.50392395830521,2.14940013537295,1.240365213942,0.265400679802389,0.542193632716486,0
"ENSG00000247240","UBL7-AS1",0.517710013866607,1.42326302080969,1.24037656916052,0.265398492107952,0.542193632716486,0
"ENSG00000269927","",-0.846524087818189,0.0717283568709607,1.24041834408428,0.265390443951452,0.542193632716486,0
"ENSG00000186715","MST1L",-0.428002504553692,3.58281939680667,1.23948972497799,0.265569418925499,0.542377792247668,0
"ENSG00000262728","",-0.570486932115405,0.48829433030244,1.23961835067468,0.265544619630502,0.542377792247668,0
"ENSG00000007376","RPUSD1",-0.28449118511818,5.99425730805292,1.23797737618314,0.26586121910498,0.542620071922454,0
"ENSG00000089351","GRAMD1A",0.218905721287852,6.63621974124505,1.23817254643146,0.265823539560045,0.542620071922454,0
"ENSG00000142186","SCYL1",-0.226316175450238,8.35597504784513,1.23852841488704,0.265754852744318,0.542620071922454,0
"ENSG00000146054","TRIM7",-0.397167180480894,1.81701449202127,1.23785617501486,0.265884621533948,0.542620071922454,0
"ENSG00000229841",NA,0.50331777250296,2.3190177030831,1.23812501909129,0.265832714570469,0.542620071922454,0
