"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000140564","FURIN",0.43905155908388,7.04336106767321,1.06497231663835,0.302083848231461,0.960520568670516,0
"ENSG00000140990","NDUFB10",0.289382036376036,6.81514723442709,0.942558373114693,0.331620760920738,0.960520568670516,0
"ENSG00000140995","DEF8",0.224885796858419,7.01747099578157,0.964597460354552,0.326031262732215,0.960520568670516,0
"ENSG00000141736","ERBB2",0.217190347144885,8.01485848051686,0.956800658865802,0.327994267937658,0.960520568670516,0
"ENSG00000142039","CCDC97",0.278363829869168,5.30213957257641,0.920285622454077,0.337399988314763,0.960520568670516,0
"ENSG00000142655","PEX14",0.255861833590357,5.3335360876562,0.93890555906637,0.332559462874583,0.960520568670516,0
"ENSG00000142669","SH3BGRL3",0.252866184214657,7.06574142234838,0.970144043112583,0.324644257592987,0.960520568670516,0
"ENSG00000142676","RPL11",0.231170017968693,10.2655111539101,0.996900491802208,0.318061662212186,0.960520568670516,0
"ENSG00000142731","PLK4",-0.462798041188971,4.89942385632263,0.968001140691729,0.32517919503464,0.960520568670516,0
"ENSG00000143367","TUFT1",0.37675953343471,6.86714546155493,0.934449569537165,0.333709370114968,0.960520568670516,0
"ENSG00000143409","MINDY1",-0.353189634919748,3.82258210902107,1.01799099002238,0.3129960263859,0.960520568670516,0
"ENSG00000143476","DTL",-0.433831789199781,4.21154866131022,0.888718954934781,0.345824695175119,0.960520568670516,0
"ENSG00000143641","GALNT2",0.33496452660992,6.02849731708971,1.0659696916965,0.301857574735118,0.960520568670516,0
"ENSG00000143847","PPFIA4",-0.412333954474162,4.80852307018856,0.952475798566404,0.32908990375535,0.960520568670516,0
"ENSG00000144161","ZC3H8",-0.229443859668545,5.17211837355136,0.964760772843345,0.325990312099455,0.960520568670516,0
"ENSG00000144290","SLC4A10",0.565691161342292,-0.0479077090834434,0.914377259760403,0.338955664299102,0.960520568670516,0
"ENSG00000144381","HSPD1",0.308350896870245,9.13790701386814,1.05442994819565,0.30448903150316,0.960520568670516,0
"ENSG00000144488","ESPNL",-0.757871409424848,-0.101950003577006,0.949369774309535,0.329879767723203,0.960520568670516,0
"ENSG00000144635","DYNC1LI1",0.272492510956086,5.40919379035751,0.886786153487815,0.346349718314048,0.960520568670516,0
"ENSG00000144674","GOLGA4",-0.239400198755312,8.38614568163533,0.918235600107051,0.337938672911769,0.960520568670516,0
"ENSG00000144909","OSBPL11",0.466343755379183,4.41394694624571,1.06713079933377,0.301594430731527,0.960520568670516,0
"ENSG00000145020","AMT",-0.326230654945629,5.08983772875732,0.929423603032909,0.335012746267667,0.960520568670516,0
"ENSG00000145088","EAF2",-0.342053974953289,3.21977524876218,0.941386828165779,0.331921439974997,0.960520568670516,0
"ENSG00000145365","TIFA",0.446794803800502,4.99009734499294,1.02606978656163,0.311083552674219,0.960520568670516,0
"ENSG00000145555","MYO10",-0.414187954374273,8.88382088801442,0.922542006216105,0.336808408484024,0.960520568670516,0
"ENSG00000145700","ANKRD31",-0.488328331283121,-0.172660134375332,0.917710795627888,0.338076761331446,0.960520568670516,0
"ENSG00000145908","ZNF300",-0.466546348369722,3.81824832679695,0.963060103992252,0.326417089163843,0.960520568670516,0
"ENSG00000146143","PRIM2",-0.301856306924712,4.22379455626355,0.889613107078588,0.345582173738824,0.960520568670516,0
"ENSG00000146247","PHIP",-0.34226175282289,8.02371551153207,0.947435937950146,0.330372817090884,0.960520568670516,0
"ENSG00000146410","MTFR2",-0.371123017511186,3.25831553820628,1.00902951139046,0.315135450336217,0.960520568670516,0
"ENSG00000146453","PNLDC1",-0.689062111180187,0.0645181486810552,0.905109388098683,0.341415380700259,0.960520568670516,0
"ENSG00000146576","C7orf26",0.228117168575785,5.34297688546012,0.882555549556111,0.347502689131765,0.960520568670516,0
"ENSG00000146707","POMZP3",-0.468976726906082,2.8649958974632,0.90845078995094,0.340525804123927,0.960520568670516,0
"ENSG00000146722","",-0.772850354781481,-0.401417006967097,1.02411936041972,0.311543874163235,0.960520568670516,0
"ENSG00000146729","NIPSNAP2",0.329033497443299,6.12769276320901,0.92312296412473,0.336656317741842,0.960520568670516,0
"ENSG00000146731","CCT6A",0.280796593645192,7.46276461653312,1.0651497853719,0.302043570073889,0.960520568670516,0
"ENSG00000147400","CETN2",0.249346881153097,6.55867274787177,1.05424686038024,0.304531020241072,0.960520568670516,0
"ENSG00000147576","ADHFE1",0.502533344021201,0.207320542163053,0.992683236765608,0.319087451114979,0.960520568670516,0
"ENSG00000148120","AOPEP",0.223467699862302,5.24618962643446,0.93686725787383,0.333084807121116,0.960520568670516,0
"ENSG00000149100","EIF3M",0.269001556549484,7.22386039373521,0.886998048245502,0.346292106876322,0.960520568670516,0
"ENSG00000149380","P4HA3",-0.730142348216574,-0.0814106440788125,0.945094255344952,0.330971163915304,0.960520568670516,0
"ENSG00000149657","LSM14B",0.26583589964507,6.85409581638491,0.882779219706201,0.347441601854334,0.960520568670516,0
"ENSG00000149923","PPP4C",0.242696878466431,8.0465037923746,1.03046360003074,0.310049806234366,0.960520568670516,0
"ENSG00000150048","CLEC1A",0.618809174101478,-0.0111416003202223,0.918077624571204,0.337980232032011,0.960520568670516,0
"ENSG00000150471","ADGRL3",-1.08330811389127,-0.499834397194721,0.880469770447011,0.348073045375966,0.960520568670516,0
"ENSG00000150712","MTMR12",0.342379240830351,5.40897979644252,1.04711173225189,0.306173219830286,0.960520568670516,0
"ENSG00000150991","UBC",0.234026170253072,10.8354947858285,0.991859822697201,0.319288242038361,0.960520568670516,0
"ENSG00000151176","PLBD2",0.401740283658263,4.85750955525964,1.0363121487333,0.308680722347614,0.960520568670516,0
"ENSG00000151445","VIPAS39",0.250549926028306,5.08334948080933,0.901126740855963,0.342479770100402,0.960520568670516,0
"ENSG00000151623","NR3C2",0.426926823310011,2.57625196628446,0.929473879841723,0.334999674394707,0.960520568670516,0
"ENSG00000151693","ASAP2",-0.391315149681669,1.58612127720764,1.01621972686585,0.313417381864063,0.960520568670516,0
